0.153436000 0.044438900 0.079672700 0.054675700 0.004730660 0.051433300 0.052932400 0.110378000 0.017448000 0.005034390 0.013029400 0.060392900 0.007555060 0.003555430 0.024952400 0.202963000 0.095766800 0.001444450 0.005980030 0.010180900 
0.028198500 0.303106000 0.031295500 0.009154930 0.001950350 0.093988400 0.038853000 0.008402830 0.015538500 0.010787300 0.021778700 0.347604000 0.010990500 0.001591930 0.007153990 0.019747900 0.032835200 0.000920999 0.002571400 0.013530300 
0.008368070 0.000731977 0.000612345 0.000222837 0.002043390 0.000949869 0.000473154 0.000482575 0.000518999 0.376845000 0.260833000 0.000629617 0.031570100 0.012398400 0.000959592 0.000974638 0.004999080 0.000865776 0.001713230 0.293808000 
0.222723000 0.006484610 0.006120650 0.000799759 0.164029000 0.005105190 0.002728080 0.020270300 0.003718390 0.045540600 0.088335000 0.002283290 0.034809500 0.022866700 0.003547160 0.085004000 0.101285000 0.004842480 0.009650000 0.169858000 
0.041214000 0.006762710 0.005106770 0.001743440 0.020471600 0.005753850 0.003726340 0.006910750 0.018029400 0.115428000 0.169356000 0.004290030 0.041406700 0.223900000 0.005841640 0.014910600 0.023954800 0.033223700 0.137935000 0.120034000 
0.048055000 0.030843800 0.094062900 0.208461000 0.003780180 0.074767700 0.185518000 0.019140200 0.087216200 0.009468540 0.027734100 0.037574100 0.008830840 0.019600100 0.008126780 0.043968100 0.032458900 0.003466570 0.038750000 0.018176900 
0.006284870 0.002624690 0.003034250 0.000532415 0.007302760 0.003440910 0.000974149 0.001957820 0.010222500 0.018059200 0.117906000 0.001620590 0.023472200 0.397455000 0.002016560 0.005690330 0.003709180 0.059863900 0.318557000 0.015275400 
0.181501000 0.002684540 0.014848500 0.002514550 0.420563000 0.001409700 0.000708814 0.046185400 0.001437460 0.004174550 0.009831050 0.000647425 0.004161140 0.006897640 0.003876720 0.186454000 0.068719000 0.002708350 0.006103300 0.034574200 
0.060074100 0.036764300 0.013486900 0.017057200 0.007071980 0.014247000 0.012748700 0.034356400 0.030585900 0.020457100 0.099455100 0.021236700 0.031816600 0.114091000 0.029762800 0.050579300 0.033936800 0.231281000 0.119249000 0.021742200 
0.070839500 0.047409800 0.041682200 0.032448300 0.013164100 0.049487500 0.050826400 0.018330900 0.056727300 0.065036900 0.128226000 0.034361800 0.039036300 0.059436000 0.013560800 0.055134300 0.064226000 0.013711800 0.067393400 0.078961000 
0.061768900 0.007633290 0.030308200 0.343023000 0.000719984 0.030785600 0.379251000 0.028465900 0.007959210 0.001699960 0.003994530 0.021607700 0.001973430 0.000981419 0.017479100 0.033783200 0.020342700 0.000613027 0.001710280 0.005899230 
0.042156000 0.104207000 0.028698100 0.016438500 0.004445030 0.139369000 0.053194900 0.013471100 0.017776500 0.026772800 0.196724000 0.132374000 0.118283000 0.008672830 0.005183790 0.025585300 0.033329200 0.004585230 0.007028150 0.021706700 
0.281481000 0.010036700 0.017286800 0.006438570 0.025833800 0.013310200 0.011504600 0.027005500 0.005462970 0.018821600 0.019099300 0.009871280 0.015872000 0.005048170 0.012951000 0.188681000 0.242710000 0.001227460 0.003605290 0.083752400 
0.276919000 0.001722700 0.002131530 0.001167250 0.031829300 0.001821630 0.002475250 0.019964700 0.000517086 0.098310900 0.048926400 0.001623220 0.017341500 0.007084390 0.007017970 0.033634900 0.081414100 0.000711814 0.003294230 0.362092000 
0.157780000 0.111214000 0.057040300 0.064829000 0.005331810 0.106537000 0.091358700 0.090621000 0.053381000 0.002917160 0.015622600 0.078214900 0.004575900 0.002504780 0.006707780 0.092931000 0.039312300 0.002857580 0.007759030 0.008504090 
0.059373500 0.035474100 0.115118000 0.218948000 0.001533220 0.068875200 0.181942000 0.081370700 0.022047800 0.002099360 0.005619130 0.075017200 0.002187170 0.001083830 0.010973700 0.072644900 0.038023800 0.000734646 0.002666490 0.004266970 
0.097806600 0.026557600 0.010184400 0.012078100 0.006413840 0.030787600 0.029128300 0.012891300 0.012803700 0.072390400 0.127944000 0.024563100 0.030326700 0.019896400 0.272352000 0.035054900 0.048455700 0.004684250 0.010477400 0.115203000 
0.012402300 0.003068040 0.000923910 0.000603732 0.004188570 0.003295740 0.001252400 0.001130680 0.001354210 0.234417000 0.455056000 0.001671820 0.066730800 0.061061500 0.003707620 0.001942090 0.006761290 0.003893720 0.007491180 0.129048000 
0.079423100 0.129474000 0.066279300 0.058723600 0.001991950 0.114388000 0.124690000 0.032543200 0.023860500 0.003627720 0.009798800 0.214760000 0.004184620 0.001287000 0.014241000 0.061580700 0.047733400 0.000652537 0.002942020 0.007818720 
0.024814900 0.008355290 0.188892000 0.427883000 0.002783970 0.021077800 0.143239000 0.064396800 0.018573700 0.002250690 0.003455860 0.017927400 0.001571450 0.001468040 0.007376800 0.037700300 0.018776800 0.000589186 0.004260270 0.004607270 
0.001700340 0.006067430 0.000422290 0.001071150 0.002905940 0.001642420 0.001173170 0.003557960 0.002763050 0.001229120 0.012742100 0.000427380 0.002567130 0.051337700 0.001353670 0.001187170 0.001403310 0.864044000 0.039091300 0.003313730 
0.046836100 0.063979700 0.020560400 0.018561600 0.005995410 0.055703100 0.070543600 0.004543530 0.015206300 0.155061000 0.082425300 0.086624800 0.024585400 0.008017720 0.008148560 0.023702600 0.096205400 0.001836870 0.006713170 0.204749000 
0.025876500 0.020109700 0.029838400 0.010703700 0.014250400 0.015852900 0.010565000 0.007306500 0.141108000 0.011477800 0.040799200 0.011917900 0.009879900 0.187643000 0.005122880 0.027570000 0.017076500 0.040512500 0.353639000 0.018750200 
0.029628500 0.004640030 0.003494440 0.000885102 0.009004650 0.005548110 0.003304650 0.002796950 0.005070150 0.258340000 0.266809000 0.004669090 0.077082500 0.040879800 0.002691820 0.006853810 0.032226600 0.003550610 0.015335300 0.227190000 
