0.066026000 0.023186200 0.159982000 0.105447000 0.005658670 0.027392800 0.044036100 0.071123900 0.016819500 0.003908870 0.005531600 0.036669000 0.003741240 0.001310480 0.017635900 0.249769000 0.150708000 0.000672321 0.003829020 0.006552900 
0.023237700 0.012268300 0.275965000 0.353209000 0.003798750 0.019733900 0.073937800 0.057666800 0.031586700 0.003109280 0.003871160 0.025936300 0.001735560 0.002403210 0.006311690 0.065706800 0.027048400 0.000760289 0.006960250 0.004753170 
0.016648700 0.001259480 0.001262220 0.000565145 0.003666570 0.001066980 0.001335630 0.000889475 0.000823185 0.412937000 0.088468900 0.001190410 0.018605500 0.008277570 0.001403000 0.002133940 0.016216700 0.000608205 0.001955320 0.420686000 
0.239474000 0.007290130 0.012053700 0.004474170 0.028381200 0.008655890 0.010553000 0.013511000 0.003892980 0.076595700 0.035849500 0.007109300 0.019949600 0.005599110 0.011426600 0.084779900 0.179728000 0.000983800 0.004224070 0.245468000 
0.119461000 0.023325600 0.029455200 0.013427300 0.015052700 0.030153800 0.019217300 0.033767600 0.021474600 0.057900200 0.144631000 0.014726100 0.056124300 0.055046700 0.063135500 0.092526700 0.083123000 0.013163600 0.033111800 0.081175800 
0.056704400 0.011735900 0.036473400 0.295550000 0.000892480 0.060951700 0.379515000 0.023047000 0.011836100 0.003118200 0.006013750 0.031420600 0.002858410 0.001297230 0.012474600 0.030033500 0.022705100 0.000773876 0.003134380 0.009463960 
0.017902700 0.004096710 0.003569770 0.000887041 0.016076000 0.004539550 0.002318210 0.003982980 0.012729300 0.040465100 0.167614000 0.002799470 0.042417200 0.334486000 0.002011510 0.007584160 0.006822730 0.051838100 0.245254000 0.032604500 
0.271217000 0.005648080 0.014104500 0.002101700 0.200383000 0.004826410 0.002323000 0.050250100 0.005372800 0.015068500 0.033000300 0.002064630 0.015481100 0.020299000 0.004535100 0.176420000 0.083957800 0.004626520 0.014127100 0.074193400 
0.089473700 0.104003000 0.019019200 0.027218300 0.004553830 0.116809000 0.127508000 0.011568600 0.021574600 0.046942400 0.051203500 0.138205000 0.014765700 0.005659020 0.009554650 0.038395400 0.083665300 0.001707940 0.006218130 0.081955600 
0.049544100 0.037534600 0.031586400 0.014364100 0.018250600 0.031650400 0.021537900 0.014020000 0.110854000 0.024706600 0.070028800 0.025814200 0.018827200 0.141805000 0.011210100 0.045609400 0.036142800 0.037198500 0.222397000 0.036917800 
